1.0,10.528104691935328
1.3877551020408163,8.575824620816078
1.7755102040816326,10.508496376374742
2.163265306122449,13.808317010647814
2.5510204081632653,13.837156796626466
2.9387755102040813,8.922995260655341
3.326530612244898,13.553238059540975
3.7142857142857144,12.125857011976032
4.1020408163265305,12.997643929065946
4.489795918367347,14.800788840611437
4.877551020408163,15.04318918313808
5.26530612244898,18.43915925882391
5.653061224489796,17.82819789927358
6.040816326530612,17.32498268604688
6.428571428571429,18.744869322633708
6.816326530612245,19.30000171597302
7.204081632653061,22.396321411621333
7.591836734693877,19.773356941856154
7.979591836734693,21.58531907677119
8.36734693877551,20.02650239894757
8.755102040816325,17.404224449964495
9.142857142857142,24.592951476595005
9.53061224489796,25.79009688751493
9.918367346938775,23.352404653064664
10.306122448979592,30.151754145934397
10.693877551020408,23.479023752843286
11.081632653061224,27.25478234072534
11.46938775510204,27.564407810152414
11.857142857142858,31.77984414300263
12.244897959183673,32.42851345816791
12.63265306122449,30.57520097384281
13.020408163265305,31.79714136573496
13.408163265306122,30.040755035352017
13.795918367346939,28.630243798246024
14.183673469387754,32.67152264012321
14.571428571428571,34.4555550810651
14.959183673469386,37.37894870839421
15.346938775510203,38.09863724858923
15.73469387755102,35.694734120286135
16.122448979591837,36.640292458033
16.51020408163265,35.92330223313112
16.89795918367347,35.95588249298899
17.285714285714285,36.158888190178544
17.6734693877551,44.248489565973784
18.06122448979592,40.10314461608853
18.448979591836736,41.021810580451096
18.83673469387755,40.167878667655245
19.224489795918366,45.003960303500556
19.612244897959183,40.996694100802465
20.0,44.574519439572065
